"Dist Code","Year","State Code","State Name","Dist Name","DESHI PRODUCTION (Lakh Number)","IMPROVED PRODUCTION (Lakh Number)","TOTAL PRODUCTION (Lakh Number)"
"62","2003","20","Telangana","Karimnagar","157.0","3369.0","3526.0"
"62","2004","20","Telangana","Karimnagar","370.0","955.0","1325.0"
"62","2005","20","Telangana","Karimnagar","134.0","3214.0","3348.0"
"62","2006","20","Telangana","Karimnagar","116.0","3010.0","3126.0"
"62","2007","20","Telangana","Karimnagar","143.75","3304.79","3448.54"
"62","2008","20","Telangana","Karimnagar","642.0","3752.0","4394.0"
"62","2009","20","Telangana","Karimnagar","635.0","4046.0","4681.0"
"62","2010","20","Telangana","Karimnagar","752.75","4882.32","5635.07"
"62","2011","20","Telangana","Karimnagar","831.61","5392.39","6223.99"
"62","2012","20","Telangana","Karimnagar","904.03","5702.97","6607.0"
"62","2014","20","Telangana","Karimnagar","-1.0","-1.0","-1.0"
"62","2015","20","Telangana","Karimnagar","811.87","6711.42","7523.29"
"63","1992","20","Telangana","Adilabad","315.46","182.91","498.37"
"63","1993","20","Telangana","Adilabad","217.33","150.37","367.7"
"63","1994","20","Telangana","Adilabad","251.02","114.57","365.59"
"63","1995","20","Telangana","Adilabad","211.43","101.57","313.0"
"63","1996","20","Telangana","Adilabad","183.77","101.21","284.98"
"63","1997","20","Telangana","Adilabad","225.0","102.0","327.0"
"63","1998","20","Telangana","Adilabad","236.73","101.95","338.68"
"63","1999","20","Telangana","Adilabad","260.0","99.0","359.0"
"63","2000","20","Telangana","Adilabad","164.0","101.0","265.0"
"63","2001","20","Telangana","Adilabad","199.0","857.0","1056.0"
"63","2002","20","Telangana","Adilabad","244.71","1484.73","1729.44"
"63","2003","20","Telangana","Adilabad","145.0","1544.0","1689.0"
"63","2004","20","Telangana","Adilabad","240.0","201.0","441.0"
"63","2005","20","Telangana","Adilabad","159.0","562.0","721.0"
"63","2006","20","Telangana","Adilabad","20.0","529.0","549.0"
"63","2007","20","Telangana","Adilabad","25.26","580.85","606.11"
"63","2008","20","Telangana","Adilabad","227.0","207.0","434.0"
"63","2009","20","Telangana","Adilabad","185.0","196.0","381.0"
"63","2010","20","Telangana","Adilabad","164.32","182.68","347.0"
"63","2011","20","Telangana","Adilabad","289.17","380.84","670.01"
"63","2012","20","Telangana","Adilabad","349.78","388.22","738.0"
"63","2014","20","Telangana","Adilabad","1065.61","17648.65","18714.26"
"63","2015","20","Telangana","Adilabad","590.55","373.92","964.47"
"64","1989","5","Karnataka","Bangalore","-1.0","-1.0","4294.6"
"64","1990","5","Karnataka","Bangalore","-1.0","-1.0","4251.6"
"64","1991","5","Karnataka","Bangalore","-1.0","-1.0","4324.8"
"64","1992","5","Karnataka","Bangalore","-1.0","-1.0","4330.1"
"64","1993","5","Karnataka","Bangalore","-1.0","-1.0","4546.2"
"64","1994","5","Karnataka","Bangalore","-1.0","-1.0","4615.34"
"64","1995","5","Karnataka","Bangalore","1994.48","2922.32","4916.8"
"64","1996","5","Karnataka","Bangalore","1967.0","3172.0","5139.0"
"64","1997","5","Karnataka","Bangalore","1689.0","3540.0","5229.0"
"64","1998","5","Karnataka","Bangalore","2148.0","3154.0","5302.0"
"64","1999","5","Karnataka","Bangalore","1666.0","3347.0","5013.0"
"64","2000","5","Karnataka","Bangalore","1039.0","3195.0","4234.0"
"64","2001","5","Karnataka","Bangalore","787.0","1335.0","2122.0"
"64","2002","5","Karnataka","Bangalore","868.0","1565.0","2433.0"
"64","2003","5","Karnataka","Bangalore","254.0","252.0","506.0"
"64","2004","5","Karnataka","Bangalore","265.0","263.0","528.0"
"64","2005","5","Karnataka","Bangalore","300.0","277.0","577.0"
"64","2006","5","Karnataka","Bangalore","298.0","285.0","583.0"
"64","2007","5","Karnataka","Bangalore","299.0","420.0","719.0"
"64","2008","5","Karnataka","Bangalore","381.0","792.0","1173.0"
"64","2009","5","Karnataka","Bangalore","432.0","1010.0","1442.0"
"64","2010","5","Karnataka","Bangalore","457.0","1135.0","1592.0"
"64","2011","5","Karnataka","Bangalore","510.0","1371.0","1881.0"
"64","2012","5","Karnataka","Bangalore","529.0","1732.0","2261.0"
"64","2013","5","Karnataka","Bangalore","521.0","2179.0","2700.0"
"64","2014","5","Karnataka","Bangalore","434.0","2690.0","3124.0"
"64","2015","5","Karnataka","Bangalore","255.0","196.0","3570.0"
"65","1989","5","Karnataka","Kolar","-1.0","-1.0","521.0"
"65","1990","5","Karnataka","Kolar","-1.0","-1.0","550.2"
"65","1991","5","Karnataka","Kolar","-1.0","-1.0","564.0"
"65","1992","5","Karnataka","Kolar","-1.0","-1.0","607.2"
"65","1993","5","Karnataka","Kolar","-1.0","-1.0","591.0"
"65","1994","5","Karnataka","Kolar","-1.0","-1.0","612.88"
"65","1995","5","Karnataka","Kolar","359.0","296.82","655.82"
"65","1996","5","Karnataka","Kolar","365.0","300.0","665.0"
"65","1997","5","Karnataka","Kolar","468.0","314.0","782.0"
"65","1998","5","Karnataka","Kolar","472.0","323.0","795.0"
"65","1999","5","Karnataka","Kolar","594.0","346.0","940.0"
"65","2000","5","Karnataka","Kolar","515.0","319.0","834.0"
"65","2001","5","Karnataka","Kolar","571.0","140.0","711.0"
"65","2002","5","Karnataka","Kolar","542.0","131.0","673.0"
"65","2003","5","Karnataka","Kolar","354.0","294.0","648.0"
"65","2004","5","Karnataka","Kolar","343.0","291.0","634.0"
"65","2005","5","Karnataka","Kolar","363.0","298.0","661.0"
"65","2006","5","Karnataka","Kolar","383.0","173.0","556.0"
"65","2007","5","Karnataka","Kolar","381.0","221.0","602.0"
"65","2008","5","Karnataka","Kolar","489.0","421.0","910.0"
"65","2009","5","Karnataka","Kolar","199.0","536.0","735.0"
"65","2010","5","Karnataka","Kolar","214.0","586.0","800.0"
"65","2011","5","Karnataka","Kolar","209.0","749.0","958.0"
"65","2012","5","Karnataka","Kolar","215.0","905.0","1120.0"
"65","2013","5","Karnataka","Kolar","256.0","1213.0","1469.0"
"65","2014","5","Karnataka","Kolar","312.0","791.0","1103.0"
"65","2015","5","Karnataka","Kolar","23.0","5.0","1470.0"
"66","1989","5","Karnataka","Tumkur","-1.0","-1.0","320.3"
"66","1990","5","Karnataka","Tumkur","-1.0","-1.0","312.7"
"66","1991","5","Karnataka","Tumkur","-1.0","-1.0","335.6"
"66","1992","5","Karnataka","Tumkur","-1.0","-1.0","340.5"
"66","1993","5","Karnataka","Tumkur","-1.0","-1.0","318.6"
"66","1994","5","Karnataka","Tumkur","-1.0","-1.0","345.72"
"66","1995","5","Karnataka","Tumkur","267.75","80.78","348.53"
"66","1996","5","Karnataka","Tumkur","297.0","83.0","380.0"
"66","1997","5","Karnataka","Tumkur","385.0","86.0","471.0"
"66","1998","5","Karnataka","Tumkur","401.0","89.0","490.0"
"66","1999","5","Karnataka","Tumkur","481.0","95.0","576.0"
"66","2000","5","Karnataka","Tumkur","452.0","188.0","640.0"
"66","2001","5","Karnataka","Tumkur","553.0","79.0","632.0"
"66","2002","5","Karnataka","Tumkur","502.0","71.0","573.0"
"66","2003","5","Karnataka","Tumkur","273.0","71.0","344.0"
"66","2004","5","Karnataka","Tumkur","271.0","73.0","344.0"
"66","2005","5","Karnataka","Tumkur","267.0","77.0","344.0"
"66","2006","5","Karnataka","Tumkur","267.0","77.0","344.0"
"66","2007","5","Karnataka","Tumkur","275.0","189.0","464.0"
"66","2008","5","Karnataka","Tumkur","254.0","233.0","487.0"
"66","2009","5","Karnataka","Tumkur","111.0","289.0","400.0"
"66","2010","5","Karnataka","Tumkur","121.0","309.0","430.0"
"66","2011","5","Karnataka","Tumkur","127.0","365.0","492.0"
"66","2012","5","Karnataka","Tumkur","130.0","358.0","488.0"
"66","2013","5","Karnataka","Tumkur","141.0","441.0","582.0"
"66","2014","5","Karnataka","Tumkur","299.0","380.0","679.0"
"66","2015","5","Karnataka","Tumkur","68.0","26.0","711.0"
"67","1989","5","Karnataka","Mysore","-1.0","-1.0","1314.7"
"67","1990","5","Karnataka","Mysore","-1.0","-1.0","1262.5"
"67","1991","5","Karnataka","Mysore","-1.0","-1.0","1380.1"
"67","1992","5","Karnataka","Mysore","-1.0","-1.0","1376.1"
"67","1993","5","Karnataka","Mysore","-1.0","-1.0","1382.9"
"67","1994","5","Karnataka","Mysore","-1.0","-1.0","1422.68"
"67","1995","5","Karnataka","Mysore","435.0","1084.51","1519.51"
"67","1996","5","Karnataka","Mysore","430.0","1122.0","1552.0"
"67","1997","5","Karnataka","Mysore","649.0","1177.0","1826.0"
"67","1998","5","Karnataka","Mysore","690.0","774.0","1464.0"
"67","1999","5","Karnataka","Mysore","686.0","774.0","1460.0"
"67","2000","5","Karnataka","Mysore","746.0","796.0","1542.0"
"67","2001","5","Karnataka","Mysore","451.0","499.0","950.0"
"67","2002","5","Karnataka","Mysore","417.0","604.0","1021.0"
"67","2003","5","Karnataka","Mysore","281.0","1255.0","1536.0"
"67","2004","5","Karnataka","Mysore","279.0","1280.0","1559.0"
"67","2005","5","Karnataka","Mysore","275.0","1323.0","1598.0"
"67","2006","5","Karnataka","Mysore","276.0","1317.0","1593.0"
"67","2007","5","Karnataka","Mysore","278.0","1380.0","1658.0"
"67","2008","5","Karnataka","Mysore","266.0","1646.0","1912.0"
"67","2009","5","Karnataka","Mysore","554.0","2056.0","2610.0"
"67","2010","5","Karnataka","Mysore","585.0","2178.0","2763.0"
"67","2011","5","Karnataka","Mysore","557.0","2320.0","2877.0"
"67","2012","5","Karnataka","Mysore","580.0","2495.0","3075.0"
"67","2013","5","Karnataka","Mysore","613.0","2912.0","3525.0"
"67","2014","5","Karnataka","Mysore","574.0","5378.0","5952.0"
"67","2015","5","Karnataka","Mysore","152.0","94.0","6298.0"
"68","1989","5","Karnataka","Mandya","-1.0","-1.0","336.4"
"68","1990","5","Karnataka","Mandya","-1.0","-1.0","393.3"
"68","1991","5","Karnataka","Mandya","-1.0","-1.0","335.1"
"68","1992","5","Karnataka","Mandya","-1.0","-1.0","416.0"
"68","1993","5","Karnataka","Mandya","-1.0","-1.0","435.0"
"68","1994","5","Karnataka","Mandya","-1.0","-1.0","456.88"
"68","1995","5","Karnataka","Mandya","338.35","154.58","492.93"
"68","1996","5","Karnataka","Mandya","375.0","161.0","536.0"
"68","1997","5","Karnataka","Mandya","436.0","170.0","606.0"
"68","1998","5","Karnataka","Mandya","450.0","177.0","627.0"
"68","1999","5","Karnataka","Mandya","452.0","192.0","644.0"
"68","2000","5","Karnataka","Mandya","395.0","234.0","629.0"
"68","2001","5","Karnataka","Mandya","376.0","551.0","927.0"
"68","2002","5","Karnataka","Mandya","373.0","522.0","895.0"
"68","2003","5","Karnataka","Mandya","245.0","86.0","331.0"
"68","2004","5","Karnataka","Mandya","248.0","87.0","335.0"
"68","2005","5","Karnataka","Mandya","250.0","89.0","339.0"
"68","2006","5","Karnataka","Mandya","246.0","89.0","335.0"
"68","2007","5","Karnataka","Mandya","238.0","168.0","406.0"
"68","2008","5","Karnataka","Mandya","235.0","206.0","441.0"
"68","2009","5","Karnataka","Mandya","92.0","256.0","348.0"
"68","2010","5","Karnataka","Mandya","99.0","270.0","369.0"
"68","2011","5","Karnataka","Mandya","104.0","298.0","402.0"
"68","2012","5","Karnataka","Mandya","99.0","334.0","433.0"
"68","2013","5","Karnataka","Mandya","116.0","370.0","486.0"
"68","2014","5","Karnataka","Mandya","191.0","1967.0","2158.0"
"68","2015","5","Karnataka","Mandya","105.0","113.0","2370.0"
"69","1989","5","Karnataka","Hassan","-1.0","-1.0","650.3"
"69","1990","5","Karnataka","Hassan","-1.0","-1.0","577.6"
"69","1991","5","Karnataka","Hassan","-1.0","-1.0","535.7"
"69","1992","5","Karnataka","Hassan","-1.0","-1.0","661.2"
"69","1993","5","Karnataka","Hassan","-1.0","-1.0","305.9"
"69","1994","5","Karnataka","Hassan","-1.0","-1.0","822.39"
"69","1995","5","Karnataka","Hassan","564.16","308.08","872.24"
"69","1996","5","Karnataka","Hassan","527.0","318.0","845.0"
"69","1997","5","Karnataka","Hassan","639.0","339.0","978.0"
"69","1998","5","Karnataka","Hassan","468.0","359.0","827.0"
"69","1999","5","Karnataka","Hassan","466.0","397.0","863.0"
"69","2000","5","Karnataka","Hassan","458.0","349.0","807.0"
"69","2001","5","Karnataka","Hassan","437.0","205.0","642.0"
"69","2002","5","Karnataka","Hassan","423.0","193.0","616.0"
"69","2003","5","Karnataka","Hassan","232.0","141.0","373.0"
"69","2004","5","Karnataka","Hassan","243.0","141.0","384.0"
"69","2005","5","Karnataka","Hassan","249.0","144.0","393.0"
"69","2006","5","Karnataka","Hassan","244.0","145.0","389.0"
"69","2007","5","Karnataka","Hassan","259.0","142.0","401.0"
"69","2008","5","Karnataka","Hassan","240.0","172.0","412.0"
"69","2009","5","Karnataka","Hassan","120.0","213.0","333.0"
"69","2010","5","Karnataka","Hassan","124.0","227.0","351.0"
"69","2011","5","Karnataka","Hassan","129.0","261.0","390.0"
"69","2012","5","Karnataka","Hassan","133.0","369.0","502.0"
"69","2013","5","Karnataka","Hassan","157.0","462.0","619.0"
"69","2014","5","Karnataka","Hassan","187.0","465.0","652.0"
"69","2015","5","Karnataka","Hassan","70.0","4.0","676.0"
"70","1989","5","Karnataka","Shimoge","-1.0","-1.0","293.9"
"70","1990","5","Karnataka","Shimoge","-1.0","-1.0","268.7"
"70","1991","5","Karnataka","Shimoge","-1.0","-1.0","314.5"
"70","1992","5","Karnataka","Shimoge","-1.0","-1.0","285.9"
"70","1993","5","Karnataka","Shimoge","-1.0","-1.0","293.5"
"70","1994","5","Karnataka","Shimoge","-1.0","-1.0","293.65"
"70","1995","5","Karnataka","Shimoge","228.65","86.87","315.52"
"70","1996","5","Karnataka","Shimoge","281.0","88.0","369.0"
"70","1997","5","Karnataka","Shimoge","313.0","91.0","404.0"
"70","1998","5","Karnataka","Shimoge","285.0","489.0","774.0"
"70","1999","5","Karnataka","Shimoge","278.0","475.0","753.0"
"70","2000","5","Karnataka","Shimoge","351.0","464.0","815.0"
"70","2001","5","Karnataka","Shimoge","412.0","727.0","1139.0"
"70","2002","5","Karnataka","Shimoge","380.0","801.0","1181.0"
"70","2003","5","Karnataka","Shimoge","202.0","153.0","355.0"
"70","2004","5","Karnataka","Shimoge","221.0","162.0","383.0"
"70","2005","5","Karnataka","Shimoge","221.0","161.0","382.0"
"70","2006","5","Karnataka","Shimoge","217.0","165.0","382.0"
"70","2007","5","Karnataka","Shimoge","212.0","218.0","430.0"
"70","2008","5","Karnataka","Shimoge","203.0","260.0","463.0"
"70","2009","5","Karnataka","Shimoge","86.0","319.0","405.0"
"70","2010","5","Karnataka","Shimoge","93.0","344.0","437.0"
"70","2011","5","Karnataka","Shimoge","200.0","625.0","825.0"
"70","2012","5","Karnataka","Shimoge","201.0","663.0","864.0"
"70","2013","5","Karnataka","Shimoge","220.0","751.0","971.0"
"70","2014","5","Karnataka","Shimoge","253.0","1222.0","1475.0"
"70","2015","5","Karnataka","Shimoge","109.0","90.0","1544.0"
"71","1989","5","Karnataka","Chickmagalur","-1.0","-1.0","172.0"
"71","1990","5","Karnataka","Chickmagalur","-1.0","-1.0","164.1"
"71","1991","5","Karnataka","Chickmagalur","-1.0","-1.0","197.3"
"71","1992","5","Karnataka","Chickmagalur","-1.0","-1.0","185.1"
"71","1993","5","Karnataka","Chickmagalur","-1.0","-1.0","195.8"
"71","1994","5","Karnataka","Chickmagalur","-1.0","-1.0","196.03"
"71","1995","5","Karnataka","Chickmagalur","167.32","50.9","218.22"
"71","1996","5","Karnataka","Chickmagalur","179.0","53.0","232.0"
"71","1997","5","Karnataka","Chickmagalur","194.0","56.0","250.0"
"71","1998","5","Karnataka","Chickmagalur","167.0","59.0","226.0"
"71","1999","5","Karnataka","Chickmagalur","192.0","65.0","257.0"
"71","2000","5","Karnataka","Chickmagalur","197.0","128.0","325.0"
"71","2001","5","Karnataka","Chickmagalur","257.0","52.0","309.0"
"71","2002","5","Karnataka","Chickmagalur","255.0","47.0","302.0"
"71","2003","5","Karnataka","Chickmagalur","149.0","22.0","171.0"
"71","2004","5","Karnataka","Chickmagalur","142.0","21.0","163.0"
"71","2005","5","Karnataka","Chickmagalur","157.0","23.0","180.0"
"71","2006","5","Karnataka","Chickmagalur","158.0","22.0","180.0"
"71","2007","5","Karnataka","Chickmagalur","163.0","67.0","230.0"
"71","2008","5","Karnataka","Chickmagalur","148.0","84.0","232.0"
"71","2009","5","Karnataka","Chickmagalur","49.0","102.0","151.0"
"71","2010","5","Karnataka","Chickmagalur","53.0","113.0","166.0"
"71","2011","5","Karnataka","Chickmagalur","56.0","151.0","207.0"
"71","2012","5","Karnataka","Chickmagalur","69.0","178.0","247.0"
"71","2013","5","Karnataka","Chickmagalur","77.0","285.0","362.0"
"71","2014","5","Karnataka","Chickmagalur","284.0","269.0","553.0"
"71","2015","5","Karnataka","Chickmagalur","43.0","21.0","589.0"
"72","1989","5","Karnataka","Chitradurga","-1.0","-1.0","461.4"
"72","1990","5","Karnataka","Chitradurga","-1.0","-1.0","453.5"
"72","1991","5","Karnataka","Chitradurga","-1.0","-1.0","523.2"
"72","1992","5","Karnataka","Chitradurga","-1.0","-1.0","539.5"
"72","1993","5","Karnataka","Chitradurga","-1.0","-1.0","543.6"
"72","1994","5","Karnataka","Chitradurga","-1.0","-1.0","580.37"
"72","1995","5","Karnataka","Chitradurga","182.22","444.4","626.62"
"72","1996","5","Karnataka","Chitradurga","168.0","455.0","623.0"
"72","1997","5","Karnataka","Chitradurga","197.0","476.0","673.0"
"72","1998","5","Karnataka","Chitradurga","295.0","1074.0","1369.0"
"72","1999","5","Karnataka","Chitradurga","371.0","1134.0","1505.0"
"72","2000","5","Karnataka","Chitradurga","335.0","1195.0","1530.0"
"72","2001","5","Karnataka","Chitradurga","416.0","1530.0","1946.0"
"72","2002","5","Karnataka","Chitradurga","370.0","1417.0","1787.0"
"72","2003","5","Karnataka","Chitradurga","226.0","2298.0","2524.0"
"72","2004","5","Karnataka","Chitradurga","228.0","2345.0","2573.0"
"72","2005","5","Karnataka","Chitradurga","231.0","2440.0","2671.0"
"72","2006","5","Karnataka","Chitradurga","235.0","2444.0","2679.0"
"72","2007","5","Karnataka","Chitradurga","257.0","2393.0","2650.0"
"72","2008","5","Karnataka","Chitradurga","237.0","3097.0","3334.0"
"72","2009","5","Karnataka","Chitradurga","772.0","3865.0","4637.0"
"72","2010","5","Karnataka","Chitradurga","798.0","4017.0","4815.0"
"72","2011","5","Karnataka","Chitradurga","844.0","4570.0","5414.0"
"72","2012","5","Karnataka","Chitradurga","834.0","4927.0","5761.0"
"72","2013","5","Karnataka","Chitradurga","850.0","5095.0","5945.0"
"72","2014","5","Karnataka","Chitradurga","562.0","5504.0","6066.0"
"72","2015","5","Karnataka","Chitradurga","622.0","171.0","6220.0"
"73","1989","5","Karnataka","Bellary","-1.0","-1.0","1166.6"
"73","1990","5","Karnataka","Bellary","-1.0","-1.0","1081.5"
"73","1991","5","Karnataka","Bellary","-1.0","-1.0","1199.5"
"73","1992","5","Karnataka","Bellary","-1.0","-1.0","1117.0"
"73","1993","5","Karnataka","Bellary","-1.0","-1.0","1299.0"
"73","1994","5","Karnataka","Bellary","-1.0","-1.0","1399.01"
"73","1995","5","Karnataka","Bellary","136.84","1329.87","1466.71"
"73","1996","5","Karnataka","Bellary","152.0","1393.0","1545.0"
"73","1997","5","Karnataka","Bellary","146.0","1464.0","1610.0"
"73","1998","5","Karnataka","Bellary","101.0","1037.0","1138.0"
"73","1999","5","Karnataka","Bellary","133.0","1001.0","1134.0"
"73","2000","5","Karnataka","Bellary","184.0","1019.0","1203.0"
"73","2001","5","Karnataka","Bellary","256.0","2284.0","2540.0"
"73","2002","5","Karnataka","Bellary","262.0","2185.0","2447.0"
"73","2003","5","Karnataka","Bellary","143.0","1495.0","1638.0"
"73","2004","5","Karnataka","Bellary","140.0","1589.0","1729.0"
"73","2005","5","Karnataka","Bellary","138.0","1595.0","1733.0"
"73","2006","5","Karnataka","Bellary","135.0","1595.0","1730.0"
"73","2007","5","Karnataka","Bellary","163.0","1996.0","2159.0"
"73","2008","5","Karnataka","Bellary","145.0","2323.0","2468.0"
"73","2009","5","Karnataka","Bellary","728.0","2930.0","3658.0"
"73","2010","5","Karnataka","Bellary","765.0","3042.0","3807.0"
"73","2011","5","Karnataka","Bellary","972.0","3759.0","4731.0"
"73","2012","5","Karnataka","Bellary","985.0","4190.0","5175.0"
"73","2013","5","Karnataka","Bellary","787.0","4262.0","5049.0"
"73","2014","5","Karnataka","Bellary","454.0","4465.0","4919.0"
"73","2015","5","Karnataka","Bellary","49.0","2.0","5161.0"
"74","1989","5","Karnataka","Dharwad","-1.0","-1.0","566.1"
"74","1990","5","Karnataka","Dharwad","-1.0","-1.0","647.1"
"74","1991","5","Karnataka","Dharwad","-1.0","-1.0","610.8"
"74","1992","5","Karnataka","Dharwad","-1.0","-1.0","624.7"
"74","1993","5","Karnataka","Dharwad","-1.0","-1.0","635.5"
"74","1994","5","Karnataka","Dharwad","-1.0","-1.0","677.36"
"74","1995","5","Karnataka","Dharwad","344.18","351.3","695.48"
"74","1996","5","Karnataka","Dharwad","374.0","349.0","723.0"
"74","1997","5","Karnataka","Dharwad","525.0","366.0","891.0"
"74","1998","5","Karnataka","Dharwad","523.0","840.0","1363.0"
"74","1999","5","Karnataka","Dharwad","573.0","902.0","1475.0"
"74","2000","5","Karnataka","Dharwad","473.0","1035.0","1508.0"
"74","2001","5","Karnataka","Dharwad","306.0","1126.0","1432.0"
"74","2002","5","Karnataka","Dharwad","313.0","1060.0","1373.0"
"74","2003","5","Karnataka","Dharwad","202.0","497.0","699.0"
"74","2004","5","Karnataka","Dharwad","201.0","519.0","720.0"
"74","2005","5","Karnataka","Dharwad","214.0","532.0","746.0"
"74","2006","5","Karnataka","Dharwad","213.0","539.0","752.0"
"74","2007","5","Karnataka","Dharwad","199.0","882.0","1081.0"
"74","2008","5","Karnataka","Dharwad","204.0","1053.0","1257.0"
"74","2009","5","Karnataka","Dharwad","138.0","1346.0","1484.0"
"74","2010","5","Karnataka","Dharwad","154.0","1469.0","1623.0"
"74","2011","5","Karnataka","Dharwad","166.0","1981.0","2147.0"
"74","2012","5","Karnataka","Dharwad","172.0","2145.0","2317.0"
"74","2013","5","Karnataka","Dharwad","218.0","2238.0","2456.0"
"74","2014","5","Karnataka","Dharwad","307.0","1451.0","1758.0"
"74","2015","5","Karnataka","Dharwad","272.0","13.0","2084.0"
"75","1989","5","Karnataka","Belgaum","-1.0","-1.0","484.7"
"75","1990","5","Karnataka","Belgaum","-1.0","-1.0","541.3"
"75","1991","5","Karnataka","Belgaum","-1.0","-1.0","551.3"
"75","1992","5","Karnataka","Belgaum","-1.0","-1.0","577.8"
"75","1993","5","Karnataka","Belgaum","-1.0","-1.0","597.1"
"75","1994","5","Karnataka","Belgaum","-1.0","-1.0","600.46"
"75","1995","5","Karnataka","Belgaum","410.64","193.69","604.33"
"75","1996","5","Karnataka","Belgaum","420.0","198.0","618.0"
"75","1997","5","Karnataka","Belgaum","576.0","205.0","781.0"
"75","1998","5","Karnataka","Belgaum","546.0","214.0","760.0"
"75","1999","5","Karnataka","Belgaum","494.0","230.0","728.0"
"75","2000","5","Karnataka","Belgaum","520.0","272.0","792.0"
"75","2001","5","Karnataka","Belgaum","542.0","233.0","775.0"
"75","2002","5","Karnataka","Belgaum","517.0","213.0","730.0"
"75","2003","5","Karnataka","Belgaum","336.0","93.0","429.0"
"75","2004","5","Karnataka","Belgaum","349.0","97.0","446.0"
"75","2005","5","Karnataka","Belgaum","376.0","100.0","476.0"
"75","2006","5","Karnataka","Belgaum","376.0","103.0","479.0"
"75","2007","5","Karnataka","Belgaum","382.0","165.0","547.0"
"75","2008","5","Karnataka","Belgaum","345.0","200.0","545.0"
"75","2009","5","Karnataka","Belgaum","133.0","250.0","383.0"
"75","2010","5","Karnataka","Belgaum","140.0","263.0","403.0"
"75","2011","5","Karnataka","Belgaum","152.0","399.0","551.0"
"75","2012","5","Karnataka","Belgaum","156.0","484.0","640.0"
"75","2013","5","Karnataka","Belgaum","190.0","1133.0","1323.0"
"75","2014","5","Karnataka","Belgaum","554.0","1446.0","2000.0"
"75","2015","5","Karnataka","Belgaum","417.0","84.0","2159.0"
"76","1989","5","Karnataka","Bijapur / Vijayapura","-1.0","-1.0","406.1"
"76","1990","5","Karnataka","Bijapur / Vijayapura","-1.0","-1.0","415.8"
"76","1991","5","Karnataka","Bijapur / Vijayapura","-1.0","-1.0","464.3"
"76","1992","5","Karnataka","Bijapur / Vijayapura","-1.0","-1.0","483.1"
"76","1993","5","Karnataka","Bijapur / Vijayapura","-1.0","-1.0","390.3"
"76","1994","5","Karnataka","Bijapur / Vijayapura","-1.0","-1.0","394.1"
"76","1995","5","Karnataka","Bijapur / Vijayapura","357.88","78.99","436.87"
"76","1996","5","Karnataka","Bijapur / Vijayapura","382.0","80.0","462.0"
"76","1997","5","Karnataka","Bijapur / Vijayapura","404.0","80.0","484.0"
"76","1998","5","Karnataka","Bijapur / Vijayapura","384.0","276.0","660.0"
"76","1999","5","Karnataka","Bijapur / Vijayapura","485.0","282.0","767.0"
"76","2000","5","Karnataka","Bijapur / Vijayapura","527.0","431.0","958.0"
"76","2001","5","Karnataka","Bijapur / Vijayapura","499.0","451.0","950.0"
"76","2002","5","Karnataka","Bijapur / Vijayapura","502.0","483.0","985.0"
"76","2003","5","Karnataka","Bijapur / Vijayapura","318.0","909.0","1227.0"
"76","2004","5","Karnataka","Bijapur / Vijayapura","321.0","923.0","1244.0"
"76","2005","5","Karnataka","Bijapur / Vijayapura","326.0","948.0","1274.0"
"76","2006","5","Karnataka","Bijapur / Vijayapura","321.0","946.0","1267.0"
"76","2007","5","Karnataka","Bijapur / Vijayapura","324.0","1202.0","1526.0"
"76","2008","5","Karnataka","Bijapur / Vijayapura","297.0","1427.0","1724.0"
"76","2009","5","Karnataka","Bijapur / Vijayapura","274.0","1780.0","2054.0"
"76","2010","5","Karnataka","Bijapur / Vijayapura","286.0","1851.0","2137.0"
"76","2011","5","Karnataka","Bijapur / Vijayapura","297.0","1926.0","2223.0"
"76","2012","5","Karnataka","Bijapur / Vijayapura","306.0","1457.0","1763.0"
"76","2013","5","Karnataka","Bijapur / Vijayapura","359.0","2462.0","2821.0"
"76","2014","5","Karnataka","Bijapur / Vijayapura","355.0","1679.0","2034.0"
"76","2015","5","Karnataka","Bijapur / Vijayapura","133.0","270.0","2551.0"
"77","1989","5","Karnataka","Bidar","-1.0","-1.0","83.0"
"77","1990","5","Karnataka","Bidar","-1.0","-1.0","305.1"
"77","1991","5","Karnataka","Bidar","-1.0","-1.0","105.2"
"77","1992","5","Karnataka","Bidar","-1.0","-1.0","221.6"
"77","1993","5","Karnataka","Bidar","-1.0","-1.0","331.0"
"77","1994","5","Karnataka","Bidar","-1.0","-1.0","450.29"
"77","1995","5","Karnataka","Bidar","80.1","419.24","499.34"
"77","1996","5","Karnataka","Bidar","73.0","452.0","525.0"
"77","1997","5","Karnataka","Bidar","84.0","487.0","571.0"
"77","1998","5","Karnataka","Bidar","78.0","522.0","600.0"
"77","1999","5","Karnataka","Bidar","93.0","590.0","683.0"
"77","2000","5","Karnataka","Bidar","80.0","588.0","668.0"
"77","2001","5","Karnataka","Bidar","100.0","726.0","826.0"
"77","2002","5","Karnataka","Bidar","100.0","717.0","817.0"
"77","2003","5","Karnataka","Bidar","77.0","63.0","140.0"
"77","2004","5","Karnataka","Bidar","78.0","66.0","144.0"
"77","2005","5","Karnataka","Bidar","81.0","66.0","147.0"
"77","2006","5","Karnataka","Bidar","75.0","66.0","141.0"
"77","2007","5","Karnataka","Bidar","68.0","110.0","178.0"
